route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
75-VIC,3602,10869448:8952059:8959414,Saanichton Exch,18912,8959414,0
75-VIC,3603,10869448:8952059:8960078,Saanichton Exch,18912,8960078,0
70-VIC,3344,10880278:8952065:8959894,Swartz Bay Ferry via Hwy 17,34612,8959894,0
28-VIC,4177,10942962:8952067:8959132,Majestic via Shelbourne,26525,8959132,0
15-VIC,4177,10943707:8952068:8959125,Esquimalt - Fort/Yates Express,23403,8959125,1
55-VIC,4177,10943987:8952072:8959324,Langford Exch via Happy Valley,26068,8959324,0
32-VIC,4177,10944514:8952073:9199882,Royal Oak Exch,18626,9199882,1
32-VIC,3603,10869399:8952076:9199851,Cordova Bay,18608,9199851,0
32-VIC,3602,10869399:8952076:9200128,Cordova Bay,18608,9200128,0
14-VIC,3603,10868329:8952077:8959782,Vic General via Craigflower,26307,8959782,1
14-VIC,3602,10868329:8952077:8959804,Vic General via Craigflower,26307,8959804,1
22-VIC,3706,10782416:8952082:8960543,Hillside Ctr via Hastings,19096,8960543,1
10-VIC,3603,10870265:8952083:9199975,Royal Jubilee via Vic West,18521,9199975,0
10-VIC,3602,10870265:8952083:9199994,Royal Jubilee via Vic West,18521,9199994,0
95-VIC,4177,10942767:8952086:8959483,Blink - to Langford,18836,8959483,1
8-VIC,3706,10735383:8952087:8959689,Tillicum Ctr via Finalyson,26916,8959689,1
95-VIC,3344,10880518:8952090:8959643,Blink - to Downtown,18717,8959643,0
6-VIC,3706,10735867:8952092:8960639,Royal Oak Exch via Royal Oak Ctr,18715,8960639,0
4-VIC,3603,10867492:8952095:8959945,UVic via Hillside,18645,8959945,0
4-VIC,3602,10867492:8952095:8960470,UVic via Hillside,18645,8960470,0
58-VIC,3602,10869944:8952096:8959597,Langford Exch via Westhills,18751,8959597,0
58-VIC,3603,10869944:8952096:8960635,Langford Exch via Westhills,18751,8960635,0
87-VIC,3603,10870086:8952097:8959446,Sidney,19432,8959446,0
87-VIC,3602,10870086:8952097:8959841,Sidney,19432,8959841,0
14-VIC,3344,10724687:8952098:8959602,UVic via Richmond,26515,8959602,0
61-VIC,3344,10880579:8952101:8959361,Sooke,19637,8959361,1
49-VIC,3603,10869937:8952103:8959735,Skirt Mountain via Florence Lake,34756,8959735,0
49-VIC,3602,10869937:8952103:8960071,Skirt Mountain via Florence Lake,34756,8960071,0
57-VIC,3706,10782097:8952105:9199869,Langford Exch via McCallum,22937,9199869,1
95-VIC,3603,10867900:8952108:8960509,Blink - to Langford,18836,8960509,1
61-VIC,3603,10867360:8952110:8959529,Sooke,19637,8959529,1
61-VIC,3602,10867360:8952110:8959995,Sooke,19637,8959995,1
4-VIC,3344,10724180:8952113:8960659,UVic via Hillside,18645,8960659,0
15-VIC,3344,10724617:8952118:8960659,Esquimalt - Fort/Yates Express,23403,8960659,1
61-VIC,3603,10867379:8952119:8960559,Sooke,19637,8960559,1
61-VIC,3602,10867379:8952119:8960663,Sooke,19637,8960663,1
21-VIC,3602,10868684:8952122:9199849,Interurban to Camosun only,23380,9199849,0
21-VIC,3603,10868684:8952122:9199908,Interurban to Camosun only,23380,9199908,0
30-VIC,3344,10724339:8952123:8960268,Downtown,18838,8960268,1
15-VIC,3344,10724563:8952124:8959667,UVic - Fort/Foul Bay Express,19054,8959667,0
70-VIC,3344,10880341:8952128:8959435,Swartz Bay Ferry via Hwy 17,34612,8959435,0
26-VIC,3706,10736467:8952131:9199554,UVic via Tillicum/McKenzie,31720,9199554,0
58-VIC,3603,10869854:8952137:9199714,Goldstream Mdws via Westhills,18671,9199714,1
58-VIC,3602,10869854:8952137:9200063,Goldstream Mdws via Westhills,18671,9200063,1
6A-VIC,3706,10735768:8952140:8960675,Royal Oak Exch via Emily Carr,21583,8960675,0
61-VIC,3344,10880591:8952142:8959904,Langford Exch,19003,8959904,0
60-VIC,3344,10780689:8952144:8959518,Langford Exch via Lagoon,19362,8959518,0
3-VIC,3344,10782366:8952145:9199625,Royal Jubilee via Quimper Loop,19489,9199625,1
58-VIC,3706,10781806:8952146:8960579,Langford Exch via Westhills,18751,8960579,0
4-VIC,3706,10736208:8952147:8960473,Downtown via Hillside,26927,8960473,1
31-VIC,3706,10735999:8952151:8959695,Royal Oak Exch via Glanford,18743,8959695,0
54-VIC,3706,10782113:8952155:8960653,Langford Exch via Royal Bay,19259,8960653,0
4-VIC,3602,10867520:8952156:8959666,Downtown via Hillside,26927,8959666,1
4-VIC,3603,10867520:8952156:8960453,Downtown via Hillside,26927,8960453,1
75-VIC,3344,10724448:8952157:9199331,Royal Oak Exch - to 30 Downtown,19069,9199331,1
52-VIC,3706,10782637:8952160:8959585,Colwood Exch via Royal Bay,26436,8959585,0
6A-VIC,4177,10943261:8952163:9168339,Royal Oak Exch via Emily Carr,21583,9168339,0
72-VIC,4177,10942658:8952164:8959137,Swartz Bay Ferry via Saanichton,18512,8959137,0
64-VIC,3603,10869910:8952165:8959735,Sooke,18986,8959735,1
64-VIC,3602,10869910:8952165:8960071,Sooke,18986,8960071,1
14-VIC,3603,10868377:8952166:8959426,UVic via Richmond,26515,8959426,0
14-VIC,3602,10868377:8952166:8960642,UVic via Richmond,26515,8960642,0
26-VIC,4177,10943850:8952168:8960459,UVic via Tillicum/McKenzie,31720,8960459,0
15-VIC,3603,10867886:8952170:8959283,Esquimalt - Fort/Yates Express,23403,8959283,1
15-VIC,3602,10867886:8952170:8959612,Esquimalt - Fort/Yates Express,23403,8959612,1
59-VIC,3603,10869794:8952171:9199397,Royal Bay Exch via Triangle Mtn,18872,9199397,1
59-VIC,3602,10869794:8952171:9199457,Royal Bay Exch via Triangle Mtn,18872,9199457,1
26-VIC,3603,10867667:8952174:9199531,UVic via Tillicum/McKenzie,31720,9199531,0
26-VIC,3602,10867667:8952174:9199562,UVic via Tillicum/McKenzie,31720,9199562,0
70-VIC,3833,10867989:8952179:8959249,Swartz Bay Ferry via Hwy 17,34612,8959249,0
70-VIC,4167,10867989:8952179:8959933,Swartz Bay Ferry via Hwy 17,34612,8959933,0
70-VIC,3603,10867989:8952179:8960010,Swartz Bay Ferry via Hwy 17,34612,8960010,0
21-VIC,3602,10868742:8952180:9199470,Interurban to VI Tech Park,18452,9199470,0
21-VIC,3603,10868742:8952180:9200106,Interurban to VI Tech Park,18452,9200106,0
24-VIC,3603,10869341:8952182:8959428,Cedar Hill,19044,8959428,0
24-VIC,3602,10869341:8952182:8960255,Cedar Hill,19044,8960255,0
11-VIC,4177,10943879:8952183:8960525,UVic via Uplands,26939,8960525,0
95-VIC,3344,10880484:8952188:8960097,Blink - to Langford,18836,8960097,1
15-VIC,4177,10943705:8952191:8959125,UVic - Fort/Foul Bay Express,19054,8959125,0
61-VIC,3706,10735293:8952192:8959449,Sooke,19637,8959449,1
28-VIC,3344,10723711:8952195:8959172,Majestic via Shelbourne,26525,8959172,0
26-VIC,3603,10867872:8952198:8959283,Dockyard via McKenzie/Tillicum,31926,8959283,1
26-VIC,3602,10867872:8952198:8959612,Dockyard via McKenzie/Tillicum,31926,8959612,1
4-VIC,3344,10724295:8952204:8960268,UVic via Hillside,18645,8960268,0
75-VIC,4177,10943394:8952209:8960570,Royal Oak Exch - to 30 Downtown,19069,8960570,1
12-VIC,3344,10781434:8952210:9199645,UVic via Kenmore,18536,9199645,0
95-VIC,3344,10880431:8952211:8960097,Blink - to Downtown,18717,8960097,0
14-VIC,4177,10943729:8952212:8959551,Vic General via Craigflower,26307,8959551,1
15-VIC,3344,10724709:8952213:8960659,Esquimalt - Fort/Yates Express,23403,8960659,1
7-VIC,4177,10944302:8952214:9199543,UVic via Fairfield,18816,9199543,1
31-VIC,4177,10943438:8952222:8960570,Royal Oak Exch via Glanford,18743,8960570,0
28-VIC,4177,10943052:8952229:8959264,Majestic via Shelbourne,26525,8959264,0
5-VIC,3602,10869660:8952231:9199505,James Bay - Fisherman's Wharf,18724,9199505,1
5-VIC,3603,10869660:8952231:9199700,James Bay - Fisherman's Wharf,18724,9199700,1
15-VIC,3706,10736259:8952233:8960026,UVic - Fort/Foul Bay Express,19054,8960026,0
6-VIC,4177,10943251:8952235:8959968,Downtown,18962,8959968,1
32-VIC,3344,10781267:8952238:9199901,Cordova Bay,18608,9199901,0
26-VIC,3603,10867644:8952240:8960012,Dockyard via McKenzie/Tillicum,31926,8960012,1
26-VIC,3602,10867644:8952240:8960135,Dockyard via McKenzie/Tillicum,31926,8960135,1
22-VIC,3706,10782462:8952242:8960543,Hillside Ctr via Hastings,19096,8960543,1
61-VIC,3344,10880588:8952246:8959904,Langford Exch,19003,8959904,0
27-VIC,4177,10942954:8952248:8959132,Gordon Head via Shelbourne,26178,8959132,0
4-VIC,3603,10867559:8952251:8959953,UVic via Hillside,18645,8959953,0
4-VIC,3602,10867559:8952251:8960122,UVic via Hillside,18645,8960122,0
60-VIC,3344,10780966:8952252:9200124,Langford Exch via Lagoon,19362,9200124,0
75-VIC,3344,10724353:8952253:8958920,Downtown,18820,8958920,1
57-VIC,3603,10870001:8952255:9199397,Langford Exch via McCallum,22937,9199397,1
57-VIC,3602,10870001:8952255:9199457,Langford Exch via McCallum,22937,9199457,1
14-VIC,4177,10943578:8952258:8959939,Vic General via Craigflower,26307,8959939,1
88-VIC,3344,10780569:8952263:8959398,Airport,18544,8959398,1
31-VIC,4177,10943377:8952266:9199713,Downtown,18859,9199713,1
52-VIC,3706,10782614:8952271:8960604,Colwood Exch via Royal Bay,26436,8960604,0
24-VIC,3344,10723884:8952272:8960154,Cedar Hill,19044,8960154,0
95-VIC,3344,10880471:8952275:8960482,Blink - to Langford,18836,8960482,1
11-VIC,3344,10755498:8952280:8959323,Tillicum Ctr via Gorge,34755,8959323,1
4-VIC,3602,10867525:8952282:8959319,Downtown via Hillside,26927,8959319,1
4-VIC,3603,10867525:8952282:8959635,Downtown via Hillside,26927,8959635,1
27-VIC,3706,10735557:8952283:8960119,Gordon Head via Shelbourne,26178,8960119,0
26-VIC,3603,10867626:8952285:8959186,Dockyard via McKenzie/Tillicum,31926,8959186,1
26-VIC,3602,10867626:8952285:8960582,Dockyard via McKenzie/Tillicum,31926,8960582,1
72-VIC,3706,10735085:8952286:8960143,Swartz Bay Ferry via Saanichton,18512,8960143,0
52-VIC,4177,10944469:8952290:8960365,Bear Mountain via Millstream,26332,8960365,1
52-VIC,3344,10781302:8952291:8959207,Colwood Exch via Royal Bay,26436,8959207,0
8-VIC,3344,10723734:8952292:9200132,Oak Bay via Finlayson,26943,9200132,0
46-VIC,3603,10869853:8952294:8958912,Westhills Exch,19039,8958912,1
46-VIC,3602,10869853:8952294:8959290,Westhills Exch,19039,8959290,1
11-VIC,3602,10869008:8952295:8959513,UVic via Uplands,26939,8959513,0
11-VIC,3603,10869008:8952295:8960292,UVic via Uplands,26939,8960292,0
59-VIC,3344,10780800:8952297:8959518,Royal Bay Exch via Triangle Mtn,18872,8959518,1
4-VIC,3344,10724235:8952298:8959667,Downtown via Hillside,26927,8959667,1
28-VIC,3603,10868245:8952301:8959394,Downtown,34676,8959394,1
28-VIC,3602,10868245:8952301:8959993,Downtown,34676,8959993,1
30-VIC,3344,10724436:8952302:8960460,Royal Oak Exch via Carey,18634,8960460,0
4-VIC,3706,10736150:8952303:9199467,UVic via Hillside,18645,9199467,0
26-VIC,3344,10724860:8952304:8960007,Dockyard via McKenzie/Tillicum,31926,8960007,1
22-VIC,3706,10782537:8952307:9199424,Vic General via Hastings,29102,9199424,0
4-VIC,3344,10724247:8952308:8958984,UVic via Hillside,18645,8958984,0
15-VIC,3603,10867788:8952310:8959304,Esquimalt - Fort/Yates Express,23403,8959304,1
15-VIC,3602,10867788:8952310:8960671,Esquimalt - Fort/Yates Express,23403,8960671,1
6-VIC,3603,10869277:8952312:9199524,Royal Oak Exch via Royal Oak Ctr,18715,9199524,0
6-VIC,3602,10869277:8952312:9199881,Royal Oak Exch via Royal Oak Ctr,18715,9199881,0
95-VIC,3344,10880399:8952315:8960097,Blink - to Downtown,18717,8960097,0
3-VIC,3344,10782354:8952316:9199449,James Bay via Quimper Loop,21590,9199449,0
11-VIC,3344,10755536:8952318:8959382,Tillicum Ctr via Gorge,34755,8959382,1
31-VIC,3344,10724395:8952319:8959260,Royal Oak Exch via Glanford,18743,8959260,0
4-VIC,3603,10867582:8952323:8958863,UVic via Hillside,18645,8958863,0
75-VIC,3603,10869446:8952325:8960088,Downtown,18820,8960088,1
75-VIC,3602,10869446:8952325:8960208,Downtown,18820,8960208,1
31-VIC,3344,10724298:8952326:8960460,Royal Oak Exch via Glanford,18743,8960460,0
95-VIC,3706,10735209:8952331:8959750,Blink - to Langford,18836,8959750,1
4-VIC,4177,10943546:8952332:9199406,Downtown via Hillside,26927,9199406,1
14-VIC,3706,10736330:8952334:9199860,UVic via Richmond,26515,9199860,0
60-VIC,3603,10869769:8952340:9199714,Langford Exch via Lagoon,19362,9199714,0
60-VIC,3602,10869769:8952340:9200063,Langford Exch via Lagoon,19362,9200063,0
22-VIC,3344,10781378:8952342:8959286,Hillside Ctr via Hastings,19096,8959286,1
15-VIC,3706,10736235:8952343:8960304,UVic - Fort/Foul Bay Express,19054,8960304,0
95-VIC,3602,10868047:8952346:8959938,Blink - to Langford,18836,8959938,1
95-VIC,3603,10868047:8952346:8960623,Blink - to Langford,18836,8960623,1
14-VIC,3706,10736271:8952347:9200024,UVic via Richmond,26515,9200024,0
28-VIC,4177,10943050:8952350:8959264,Downtown,34676,8959264,1
55-VIC,3706,10782101:8952352:8960653,William Head via Happy Valley,26324,8960653,1
30-VIC,3706,10736016:8952354:9168462,Downtown,18838,9168462,1
88-VIC,3706,10781720:8952355:8959002,Sidney,19277,8959002,0
15-VIC,3344,10724608:8952360:8958948,UVic - Fort/Foul Bay Express,19054,8958948,0
15-VIC,3344,10724586:8952361:8959547,Esquimalt - Fort/Yates Express,23403,8959547,1
4-VIC,4177,10943496:8952362:8960459,UVic via Hillside,18645,8960459,0
61-VIC,4177,10942879:8952363:8960293,Langford Exch,19003,8960293,0
12-VIC,3344,10781330:8952364:9199954,UVic via Kenmore,18536,9199954,0
57-VIC,3344,10780980:8952365:9200124,Langford Exch via McCallum,22937,9200124,1
22-VIC,3706,10782411:8952367:8960543,Vic General via Hastings,29102,8960543,0
4-VIC,3603,10867562:8952368:8959756,UVic via Hillside,18645,8959756,0
4-VIC,3602,10867562:8952368:8960067,UVic via Hillside,18645,8960067,0
61-VIC,3344,10880556:8952369:8959321,Langford Exch,19003,8959321,0
27-VIC,3344,10723558:8952370:8960640,Gordon Head via Shelbourne,26178,8960640,0
26-VIC,3603,10867803:8952375:8959565,Dockyard via McKenzie/Tillicum,31926,8959565,1
26-VIC,3602,10867803:8952375:8960426,Dockyard via McKenzie/Tillicum,31926,8960426,1
15-VIC,3706,10736289:8952376:8960490,UVic - Fort/Foul Bay Express,19054,8960490,0
22-VIC,3344,10781453:8952378:8959923,Hillside Ctr via Hastings,19096,8959923,1
6-VIC,3602,10869146:8952381:8958990,Royal Oak Exch via Royal Oak Ctr,18715,8958990,0
6-VIC,3603,10869146:8952381:8959987,Royal Oak Exch via Royal Oak Ctr,18715,8959987,0
22-VIC,3603,10869034:8952382:9199450,Vic General via Hastings,29102,9199450,0
22-VIC,3602,10869034:8952382:9199458,Vic General via Hastings,29102,9199458,0
6-VIC,3706,10735879:8952383:8959306,Downtown,18962,8959306,1
11-VIC,3602,10869017:8952388:8959188,UVic via Uplands,26939,8959188,0
11-VIC,3603,10869017:8952388:8959491,UVic via Uplands,26939,8959491,0
72-VIC,3603,10868010:8952390:8959818,to Saanichton Exch only,26092,8959818,1
72-VIC,3602,10868010:8952390:8960104,to Saanichton Exch only,26092,8960104,1
52-VIC,4177,10944365:8952394:8960555,Bear Mountain via Millstream,26332,8960555,1
22-VIC,3344,10781225:8952395:8958932,Vic General via Hastings,29102,8958932,0
15-VIC,4177,10943691:8952396:9200059,Esquimalt - Fort/Yates Express,23403,9200059,1
7-VIC,3344,10781372:8952402:9199474,UVic via Fairfield,18816,9199474,1
30-VIC,3603,10869545:8952403:8959018,Royal Oak Exch via Carey,18634,8959018,0
30-VIC,3602,10869545:8952403:8959231,Royal Oak Exch via Carey,18634,8959231,0
12-VIC,3603,10868823:8952404:8959077,University Hgts via Kenmore,18817,8959077,1
12-VIC,3602,10868823:8952404:8959391,University Hgts via Kenmore,18817,8959391,1
27-VIC,3706,10736428:8952405:8958851,Gordon Head via Shelbourne,26178,8958851,0
3-VIC,3344,10782373:8952406:9199749,James Bay,21723,9199749,0
95-VIC,3603,10868092:8952408:8959459,Blink - to Downtown,18717,8959459,0
95-VIC,3602,10868092:8952408:8960488,Blink - to Downtown,18717,8960488,0
28-VIC,3602,10868286:8952409:8959146,Downtown,34676,8959146,1
28-VIC,3603,10868286:8952409:8960167,Downtown,34676,8960167,1
14-VIC,3603,10868503:8952412:8958940,Vic General via Craigflower,26307,8958940,1
14-VIC,3602,10868503:8952412:8959476,Vic General via Craigflower,26307,8959476,1
27-VIC,3344,10723703:8952415:9199626,Downtown,34592,9199626,1
52-VIC,4177,10944402:8952421:8960684,Bear Mountain via Millstream,26332,8960684,1
35-VIC,3602,10869434:8952422:8959301,Ridge,18492,8959301,0
35-VIC,3603,10869434:8952422:8959724,Ridge,18492,8959724,0
26-VIC,3602,10867838:8952423:8959025,UVic via Tillicum/McKenzie,31720,8959025,0
26-VIC,3603,10867838:8952423:8959117,UVic via Tillicum/McKenzie,31720,8959117,0
8-VIC,3344,10723735:8952424:9200132,Oak Bay via Finlayson,26943,9200132,0
27-VIC,3344,10723605:8952425:8960432,Downtown,34592,8960432,1
15-VIC,3602,10867761:8952427:8959707,UVic - Fort/Foul Bay Express,19054,8959707,0
15-VIC,3603,10867761:8952427:8960464,UVic - Fort/Foul Bay Express,19054,8960464,0
61-VIC,3602,10867408:8952429:8959906,Sooke,19637,8959906,1
61-VIC,3603,10867408:8952429:8960238,Sooke,19637,8960238,1
28-VIC,4177,10942965:8952434:8959132,Majestic via Shelbourne,26525,8959132,0
24-VIC,3344,10723939:8952436:9199704,Cedar Hill,19044,9199704,0
4-VIC,3706,10736174:8952441:9199554,Downtown via Hillside,26927,9199554,1
70-VIC,3602,10867916:8952442:8958870,Downtown via Hwy 17,18849,8958870,1
70-VIC,3603,10867916:8952442:8960452,Downtown via Hwy 17,18849,8960452,1
28-VIC,3344,10723700:8952443:9199331,Downtown,34676,9199331,1
15-VIC,3603,10867603:8952446:8960673,Esquimalt - Fort/Yates Express,23403,8960673,1
58-VIC,3603,10869784:8952450:9199441,Goldstream Mdws via Westhills,18671,9199441,1
58-VIC,3602,10869784:8952450:9199677,Goldstream Mdws via Westhills,18671,9199677,1
3-VIC,3603,10870278:8952452:8960442,James Bay via Linden,21650,8960442,0
3-VIC,3602,10870278:8952452:8960450,James Bay via Linden,21650,8960450,0
26-VIC,3344,10724814:8952453:8959178,UVic via Tillicum/McKenzie,31720,8959178,0
30-VIC,4177,10943425:8952458:8960063,Royal Oak Exch via Carey,18634,8960063,0
8-VIC,3344,10723731:8952459:8959957,Tillicum Ctr via Finalyson,26916,8959957,1
52-VIC,3344,10781320:8952462:8959475,Bear Mountain via Millstream,26332,8959475,1
95-VIC,3344,10880430:8952466:8960435,Blink - to Downtown,18717,8960435,0
6-VIC,3603,10869287:8952471:8959822,Royal Oak Exch via Royal Oak Ctr,18715,8959822,0
6-VIC,3602,10869287:8952471:8959930,Royal Oak Exch via Royal Oak Ctr,18715,8959930,0
52-VIC,3706,10782551:8952472:8960303,Bear Mountain via Millstream,26332,8960303,1
11-VIC,3344,10755657:8952476:8959169,UVic via Uplands,26939,8959169,0
27-VIC,3344,10723589:8952477:8960432,Gordon Head via Shelbourne,26178,8960432,0
64-VIC,3603,10869825:8952478:9199441,Langford Exch via East Sooke,26554,9199441,0
64-VIC,3602,10869825:8952478:9199677,Langford Exch via East Sooke,26554,9199677,0
81-VIC,3603,10870055:8952479:8959420,Saanichton Exch,19256,8959420,1
81-VIC,3602,10870055:8952479:8960254,Saanichton Exch,19256,8960254,1
12-VIC,4177,10944414:8952481:9199406,UVic via Kenmore,18536,9199406,0
95-VIC,3602,10868048:8952484:8959938,Blink - to Downtown,18717,8959938,0
95-VIC,3603,10868048:8952484:8960623,Blink - to Downtown,18717,8960623,0
15-VIC,3344,10724598:8952490:8959547,Esquimalt - Fort/Yates Express,23403,8959547,1
14-VIC,4177,10943633:8952494:8959636,UVic via Richmond,26515,8959636,0
24-VIC,4177,10943162:8952496:9200059,Cedar Hill,19044,9200059,0
4-VIC,3344,10724187:8952498:8959323,Downtown via Hillside,26927,8959323,1
31-VIC,4177,10943459:8952501:8959124,Downtown,18859,8959124,1
61-VIC,3344,10880593:8952505:8959904,Langford Exch,19003,8959904,0
95-VIC,4177,10942774:8952507:8959836,Blink - to Downtown,18717,8959836,0
6-VIC,3344,10724091:8952509:8960154,Downtown,18962,8960154,1
95-VIC,3706,10735208:8952516:8959750,Blink - to Downtown,18717,8959750,0
32-VIC,4177,10944257:8952517:9199349,Cordova Bay,18608,9199349,0
26-VIC,3706,10736463:8952521:9199467,Dockyard via McKenzie/Tillicum,31926,9199467,1
27-VIC,3602,10868452:8952527:8960175,Gordon Head via Shelbourne,26178,8960175,0
27-VIC,3603,10868452:8952527:9199654,Gordon Head via Shelbourne,26178,9199654,0
31-VIC,3706,10736054:8952528:9199868,Downtown,18859,9199868,1
28-VIC,4177,10943028:8952532:8958954,Majestic via Shelbourne,26525,8958954,0
11-VIC,4177,10943933:8952534:8960468,Tillicum Ctr via Gorge,34755,8960468,1
